code	file	index	law_id	article	issue	detail	question
D2	batch13_c1	21	ENV-63	第14條	正確選項缺依據	第十四條已刪除；審查期限依第十五條，自開發單位備齊書件並繳交審查費之日起算	環境影響評估法施行細則第十四條之現行狀態，及審查期限起算規定之所在條文為何？
D2	batch13_c1	36	ENV-63	第25條	正確選項缺依據	應考量個案之特殊性、評估項目及各相關專業領域，據以邀集適當之專家學者參加	主管機關界定評估範疇或目的事業主管機關進行現場勘察、舉行公聽會時，邀集專家學者應
D3	batch13_c2	8	ENV-63	第33條	選項d 中英數值不同	zh多:[500.0] en多:[5.0]	本法第十五條所稱同一場所，其意義為何？
D2	batch13_c2	10	ENV-63	第35條	正確選項缺依據	第三十五條已刪除；共同負責規定於第三十四條，各開發單位並應各派代表或共同推舉代表	環境影響評估法施行細則第三十五條之現行狀態，及合併評估共同負責規定之所在條文為何
D2	batch13_c2	22	ENV-63	第42條	正確選項缺依據	第四十二條已刪除；依第四十一條，主管機關或目的事業主管機關得派員赴開發單位或開發	環境影響評估法施行細則第四十二條之現行狀態，及派員調查檢驗規定之所在條文為何？
D2	batch13_c2	26	ENV-63	第45條	正確選項缺依據	第四十五條已刪除；認有必要時依第四十八條，指第十九條所列各款情形依其他法令處理仍	環境影響評估法施行細則第四十五條之現行狀態，及本法第二十八條所稱認有必要時規定之
D2	batch13_c2	28	ENV-63	第47條	正確選項缺依據	第四十七條已刪除；相關主管機關依第五十條，指本法施行前辦理說明書或評估書之原審查	環境影響評估法施行細則第四十七條之現行狀態，及本法第二十九條所稱相關主管機關規定
D3	batch13_c2	36	ENV-63	第53條	選項a 中英數值不同	zh多:[7.0] en多:[5.0, 11.0, 12.0]	本細則之施行日期，下列敘述何者正確？
D3	batch13_c2	36	ENV-63	第53條	選項b 中英數值不同	zh多:[7.0] en多:[5.0, 11.0, 12.0]	本細則之施行日期，下列敘述何者正確？
D3	batch13_c2	36	ENV-63	第53條	選項c 中英數值不同	zh多:[7.0] en多:[5.0, 12.0]	本細則之施行日期，下列敘述何者正確？
D1	batch13_c3	12	ENV-67	第14條	選項b 疑似也對	應於核准改善或改製計畫書或認定未違反本法規定後	主管機關依本法第四十五條第二款或第三款為啟封交還，應於何時為之？
D1	batch13_c3	12	ENV-67	第14條	選項c 疑似也對	應於核准改善或改製計畫書或認定未違反本法規定後	主管機關依本法第四十五條第二款或第三款為啟封交還，應於何時為之？
D1	batch13_c3	12	ENV-67	第14條	選項d 疑似也對	應於核准改善或改製計畫書或認定未違反本法規定	主管機關依本法第四十五條第二款或第三款為啟封交還，應於何時為之？
D3	batch13_c3	23	ENV-68	第7條	選項c 中英數值不同	zh多:[500.0] en多:[5.0]	運作人、所有人有哪些情形應檢送變更後之危害預防及應變計畫報請備查？其期限為何？
D3	batch13_c3	24	ENV-68	第8條	選項a 中英數值不同	zh多:[500.0] en多:[5.0, 6.0]	發生毒性或具危害性關注化學物質事故者，其危害預防及應變計畫應如何檢討？何謂重大事
D3	batch13_c3	24	ENV-68	第8條	選項d 中英數值不同	zh多:[24.0] en多:[4.0, 20.0]	發生毒性或具危害性關注化學物質事故者，其危害預防及應變計畫應如何檢討？何謂重大事
D3	batch13_c3	32	ENV-69	第6條	選項b 中英數值不同	zh多:[100.0, 500.0] en多:[5.0]	專業技術管理人員之常駐及專職義務為何？何種情形得由廠務或場所主管人員兼任？
D3	batch13_c3	34	ENV-69	第8條	選項d 中英數值不同	zh多:[15.0] en多:[6.0]	專業技術管理人員或代理人不得有哪些行為？
D3	batch13_c3	35	ENV-69	第9條	選項c 中英數值不同	zh多:[24.0] en多:[4.0, 20.0]	運作人應令專業技術管理人員或代理人符合之規定，包括哪些？
D3	batch13_c3	40	ENV-69	第15條	選項a 中英數值不同	zh多:[365.0] en多:[5.0, 8.0, 60.0]	專業技術管理人員有哪些情事應依本法第六十二條規定處罰？所稱一年內如何計算？
D3	batch13_c3	40	ENV-69	第15條	選項b 中英數值不同	zh多:[12.0, 31.0] en多:[8.0]	專業技術管理人員有哪些情事應依本法第六十二條規定處罰？所稱一年內如何計算？
D3	batch13_c3	40	ENV-69	第15條	選項c 中英數值不同	zh多:[365.0] en多:[5.0, 60.0]	專業技術管理人員有哪些情事應依本法第六十二條規定處罰？所稱一年內如何計算？
D2	batch13_d1	2	ENV-77	第3條	正確選項缺依據	逕行代為採取應變必要措施並向污染行為人求償所支出之全部費用	各級主管機關採取追查污染責任之適當措施，下列何者非屬細則明定應包括之事項？
D2	batch13_d1	14	ENV-77	第16條	正確選項缺依據	整治後之土地使用方式及整治完成之自行驗證方式與採樣檢測規劃	污染行為人依本法第十四條提出之土壤、地下水污染調查及評估計畫，其內容不包括下列何
D2	batch13_d1	23	ENV-77	第26條	正確選項缺依據	整治基金收支保管及運用審議會委員之遴聘及其出席費之核給事項	本法第三十條第二項所稱「土壤、地下水污染整治相關工作」，不包括下列何者？
D2	batch13_d1	31	ENV-78	第4條	正確選項缺依據	該條已刪除，現行標準僅就管制項目及管制標準值予以規範	現行土壤污染管制標準中，原就土壤污染監測標準所設之第四條規定，其現況為何？
D2	batch13_d1	35	ENV-78	第2條	正確選項缺依據	須有具體科學性數據足以研判該濃度非因外來污染所造成	土壤污染管制標準第二條所設之排除機制，其核心判斷要件為何？
D2	batch13_d1	38	ENV-79	第4條	正確選項缺依據	毫克／公升	地下水污染管制標準第四條所定污染物管制項目之管制標準值，其濃度單位為何？
D2	batch13_d1	39	ENV-79	第4條	正確選項缺依據	依第一類及第二類地下水分別訂定管制標準值，第一類因位於飲用水水源水質保護區而較嚴	地下水污染管制標準第四條所定管制標準值，係如何配合地下水分類予以適用？
D1	batch13_d2	1	ENV-82	第2條	選項d 疑似也對	指進行土壤污染途徑影響潛勢評分及地下水污染途徑影響潛勢評分	本辦法所稱「初步評估」，其定義為何？
D2	batch13_d2	7	ENV-82	第9條	正確選項缺依據	先依潛勢評估總分，同分者依地下水污染途徑總分，再同分者依土壤污染途徑總分	中央主管機關為處理等級評定時，各場址分數相同者應依何種順序決定優先順序？
D2	batch13_d2	9	ENV-84	第1條	正確選項缺依據	氣候變遷因應法第六十二條之授權規定	氣候變遷因應法施行細則係依據母法何條規定訂定？
D4	batch13_d2	17	ENV-84	第6條	選項a與b過於相似	0.98	各階段管制期間結束後，中央主管機關應於何時向行政院報告前一階段之達成情形？
D2	batch13_d2	22	ENV-84	第12條	正確選項缺依據	各事業盤查登錄之個別排放量清冊及其查驗機構之查驗聲明書	溫室氣體國家報告之內容，不包括下列何者？
D1	batch13_d2	25	ENV-84	第15條	選項d 疑似也對	強化脆弱群體因應氣候變遷衝擊之能力並充分考量人權	各級政府推動氣候變遷調適方案及作為，應依循之基本原則不包括下列何者？
D2	batch13_d2	25	ENV-84	第15條	正確選項缺依據	以碳費收入之多寡決定各地區調適經費之分配比例並優先補助工業區	各級政府推動氣候變遷調適方案及作為，應依循之基本原則不包括下列何者？
D4	batch13_d2	27	ENV-84	第17條	選項a與b過於相似	0.98	中央主管機關就國家氣候變遷調適行動計畫之執行情形，應於何時向行政院報告？
D2	batch13_d2	33	ENV-84	第23條	正確選項缺依據	其會議紀錄應對外公開	中央主管機關依本法第十條第二項舉辦公聽會，其會議紀錄應如何處理？
D2	batch13_d2	35	ENV-84	第25條	正確選項缺依據	本細則自發布日起施行	氣候變遷因應法施行細則之施行日期規定為何？
D1	batch13_d3	6	ENV-85	第7條	選項d 疑似也對	與前一年度相較排放源增設拆除或停止使用之情形	溫室氣體盤查報告書應包括之事項，不包括下列何者？
D2	batch13_d3	6	ENV-85	第7條	正確選項缺依據	事業當年度營業收入、稅後純益及股東權益報酬率等財務績效資料	溫室氣體盤查報告書應包括之事項，不包括下列何者？
D1	batch13_d3	13	ENV-85	第13條	選項d 疑似也對	進貨生產銷貨存貨憑證帳冊相關報表及	主管機關為執行排放量查核作業，得通知事業備妥之資料不包括下列何者？
D1	batch13_d3	15	ENV-85	第15條	選項b 疑似也對	以相同計算方法事業盤查登錄之總排放量與主管機關查核結果差異達	事業有下列何種情形，經通知限期補正或改善屆期仍未完成者，依本法第四十九條第一項處
D2	batch13_d3	16	ENV-85	第16條	正確選項缺依據	應予保密，不得對外洩漏該等資訊	因辦理本辦法規定之審查、查核或查驗而知悉事業營業秘密及個人隱私之資訊者，應如何處
D1	batch13_d3	24	ENV-86	第10條	選項b 疑似也對	扣除上限不得超過事業收費排放量之百分之	非屬高碳洩漏風險之事業以國外減量額度申請收費排放量之扣除，其上限為何？
D1	batch13_d3	24	ENV-86	第10條	選項c 疑似也對	扣除上限不得超過事業收費排放量之百分之	非屬高碳洩漏風險之事業以國外減量額度申請收費排放量之扣除，其上限為何？
D1	batch13_d3	24	ENV-86	第10條	選項d 疑似也對	扣除上限不得超過事業收費排放量之百分之	非屬高碳洩漏風險之事業以國外減量額度申請收費排放量之扣除，其上限為何？
D1	batch13_d3	27	ENV-86	第12條	選項d 疑似也對	得於期限屆滿前向中央主管機關申請展延一次展延期間不得超過	事業無法於期限內提報碳費查核所需資料者，得如何申請展延？
D3	batch13_d3	33	ENV-86	第17條	選項a 中英數值不同	zh多:[1000000.0, 10000000.0, 50000000.0] en多:[10.0, 50.0]	關於碳費差額分期繳納之期數及每期金額標準，下列敘述何者正確？
D3	batch13_d3	33	ENV-86	第17條	選項b 中英數值不同	zh多:[24.0, 10000000.0] en多:[4.0, 10.0, 20.0]	關於碳費差額分期繳納之期數及每期金額標準，下列敘述何者正確？
D3	batch13_d3	33	ENV-86	第17條	選項c 中英數值不同	zh多:[36.0, 1000000.0, 5000000.0] en多:[5.0, 30.0]	關於碳費差額分期繳納之期數及每期金額標準，下列敘述何者正確？
D3	batch13_d3	33	ENV-86	第17條	選項d 中英數值不同	zh多:[2000000.0, 10000000.0] en多:[10.0]	關於碳費差額分期繳納之期數及每期金額標準，下列敘述何者正確？
D3	batch13_d3	34	ENV-86	第17條	選項a 中英數值不同	zh多:[36.0] en多:[6.0, 30.0]	補繳差額在新臺幣二億五千萬元以上且提供擔保之案件，其分期期數及每期金額規定為何？
D3	batch13_d3	34	ENV-86	第17條	選項b 中英數值不同	zh多:[24.0] en多:[4.0, 20.0]	補繳差額在新臺幣二億五千萬元以上且提供擔保之案件，其分期期數及每期金額規定為何？
D3	batch13_d3	34	ENV-86	第17條	選項c 中英數值不同	zh多:[48.0] en多:[8.0, 40.0]	補繳差額在新臺幣二億五千萬元以上且提供擔保之案件，其分期期數及每期金額規定為何？
D2	batch13_d3	40	ENV-86	第23條	正確選項缺依據	本辦法自發布日起施行	碳費收費辦法之施行日期規定為何？
D1	batch13_e1	10	ENV-92	第11條	選項b 疑似也對	方式以外並符合本法第三條第一款環境教育定義具環境教育意義之活	本法第十九條第三項所稱其他活動，細則如何界定？
D3	batch13_e1	13	ENV-92	第14條	選項d 中英數值不同	zh多:[180.0] en多:[80.0]	主管機關依本法第二十四條命限期辦理者，其辦理期間最長為何？
D3	batch13_e1	31	ENV-93	第15條	選項c 中英數值不同	zh多:[65.0] en多:[5.0, 60.0]	受處分人得申請變更環境講習地點之條件為何？
D4	batch13_e2	15	ENV-96	第17條	選項a與c過於相似	0.97	參加各項訓練者缺課時數達何程度應予退訓？已繳訓練費用如何處理？
D1	batch13_e2	17	ENV-96	第20條	選項b 疑似也對	由中央主管機關自測驗或評量結束日起保存	測驗試卷或評量資料之保存機關及保存期間為何？
D3	batch13_e2	25	ENV-96	第26條	選項c 中英數值不同	zh多:[7.0] en多:[70.0]	專責及技術人員有下列何種情形，中央主管機關應廢止其合格證書？
D1	batch13_e2	26	ENV-96	第27條	選項b 疑似也對	年內不得參加該項環境保護專責及技術人員證照訓練	經中央主管機關撤銷或廢止合格證書者，多久內不得參加該項證照訓練？
D1	batch13_e2	26	ENV-96	第27條	選項c 疑似也對	年內不得參加該項環境保護專責及技術人員證照訓練	經中央主管機關撤銷或廢止合格證書者，多久內不得參加該項證照訓練？
D1	batch13_e2	26	ENV-96	第27條	選項d 疑似也對	參加該項環境保護專責及技術人員證照訓練	經中央主管機關撤銷或廢止合格證書者，多久內不得參加該項證照訓練？
D5	batch14_a1	37	ENV-211	第6條	題幹疑似洩答	審核飲用水水質處理藥劑之申請事宜	中央主管機關審核飲用水水質處理藥劑之申請事宜時，得如何進行？
D5	batch14_a2	14	ENV-213	第3條	題幹疑似洩答	進行氣候變遷風險評估	各級政府規劃、執行調適方案時，應依本準則使用何種資料進行氣候變遷風險評估？
D4	batch14_b1	0	ENV-216	第1條	選項b與c過於相似	0.97	環境用藥專供試驗研究、教育示範、專案防治或登記用申請作業準則，係依何項法源訂定？
D2	batch14_b1	8	ENV-216	第6條	正確選項缺依據	自發布日施行，未另訂特定施行日期	本準則之施行日期規定為何？
